class id,filepaths,label,scientific name,Big Garden Bird Watch '22 Rank,BoCC5 Status,Source
7,.\birds\Great_Tit(44).jpg,Great_Tit,Parus major,8,Green,https://img2.juzaphoto.com/001/shared_files/uploads_hr/741808_large12281.jpg
17,.\birds\Greenfinch(107).jpg,Greenfinch,Chloris chloris,18,Red,https://www.naturesigndesign.co.uk/wp-content/uploads/2015/07/greenfinch.jpg
18,.\birds\Wren(74).jpg,Wren,Troglodytes troglodytes,19,Amber,http://www.naturagraeca.com/ws/upload/lib/Oikotopoi/dasi_parka/dasos_tatoiou/12troglodytes-troglodytes_cb5.jpg
8,.\birds\Magpie(60).jpg,Magpie,Pica pica,9,Green,http://www.naturephoto-cz.com/fullsize/sevcik/magpie--63x_straky.jpg
6,.\birds\Goldfinch(22).jpg,Goldfinch,Carduelis carduelis,7,Green,http://www.naturephoto-cz.com/photos/mraz/carduelis-carduelis-30x_17a858.jpg
8,.\birds\Magpie(17).jpg,Magpie,Pica pica,9,Green,https://www.naturephoto-cz.com/photos/sevcik/pica-pica--87x_straka_dsp6913.jpg
12,.\birds\Jackdaw(29).jpg,Jackdaw,Coloeus monedula,13,Green,https://kleintiergalerie.de/wp-content/uploads/2019/04/coloeus-monedula-20190406-6-768x512.jpg
2,.\birds\Starling(38).jpg,Starling,Sturnus vulgaris,3,Red,http://www.nature-motion.de/wcm/wp-content/uploads/226_0687.jpg
6,.\birds\Goldfinch(144).jpg,Goldfinch,Carduelis carduelis,7,Green,Camera trap
13,.\birds\Feral_Pigeon(36).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://birdier.com/bird-img/gallery-navigation/columba-livia-5b104fe794dc4.jpg
16,.\birds\Coal_Tit(42).jpg,Coal_Tit,Periparus ater,17,Green,https://www.asturnatura.com/photo/_files/photogallery/32a1466643f5f66395ec3e70b9c259a0.jpg
17,.\birds\Greenfinch(11).jpg,Greenfinch,Chloris chloris,18,Red,https://img2.juzaphoto.com/002/shared_files/uploads/2681281_l.jpg
12,.\birds\Jackdaw(131).jpg,Jackdaw,Coloeus monedula,13,Green,http://www.alfredericksson.co.uk/wp-content/uploads/2009/04/jackdaw-4978.jpg
19,.\birds\Song_Thrush(84).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.digimages.info/grimus/turphi010602_5w.JPG
15,.\birds\Carrion_Crow(123).jpg,Carrion_Crow,Corvus corone,16,Green,https://live.staticflickr.com/5251/5575281669_cdc595ebf8.jpg
12,.\birds\Jackdaw(34).jpg,Jackdaw,Coloeus monedula,13,Green,https://live.staticflickr.com/7894/40555046803_1fa061e659.jpg
2,.\birds\Starling(69).jpg,Starling,Sturnus vulgaris,3,Red,https://bqekeeper.files.wordpress.com/2020/03/dsc05481.jpeg?w=1000&amp;h=896
16,.\birds\Coal_Tit(110).jpg,Coal_Tit,Periparus ater,17,Green,https://www.wansteadwildlife.org.uk/WILDLIFE/wildlife_images_JPGS/birds_JPGS_large/Coal_Tit_nthland_ave_130124_40993c.jpg
3,.\birds\Wood_Pigeon(105).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.birdguides.com/cdn/gallery/birds/WoodPigeon.jpg
6,.\birds\Goldfinch(114).jpg,Goldfinch,Carduelis carduelis,7,Green,http://www.twootz.com/assets/images/bird/Goldfinch.jpg
0,.\birds\House_Sparrow(62).jpg,House_Sparrow,Passer domesticus,1,Red,http://www.exworld.fr/WordPress/wp-content/images/septembre-2020/Passer-domesticus-4.jpg
5,.\birds\Robin(27).jpg,Robin,Erithacus rubecula,6,Green,https://www.msxlabs.org/forum/attachments/53055-kizilgerdan-erithacus-rubecula-kizil-gerdan3.jpg
17,.\birds\Greenfinch(61).jpg,Greenfinch,Chloris chloris,18,Red,https://live.staticflickr.com/8359/8398053346_ee3eb155a1_b.jpg
4,.\birds\Blackbird(22).jpg,Blackbird,Turdus merula,5,Green,https://img00.deviantart.net/a0a4/i/2014/026/5/6/turdus_merula_by_svitakovaeva-d73u840.jpg
1,.\birds\BlueTit(19).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://www.ephotozine.com/resize/2020/02/xlrg/48973_1579082884.jpg?RTUdGk5cXyJFAggJSEc4eghnfAYYGkVUGwBdOh80SxgRBAAhdSMKY1dhB2osTU0LIjUVDw==
3,.\birds\Wood_Pigeon(32).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://live.staticflickr.com/873/42458867331_6ac0e604e4.jpg
11,.\birds\Dunnock(99).jpg,Dunnock,Prunella modularis,12,Amber,https://live.staticflickr.com/8227/8418912455_b25b10cd02_b.jpg
6,.\birds\Goldfinch(70).jpg,Goldfinch,Carduelis carduelis,7,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/carduelis_carduelis_actualizado/carduelis_carduelis_ze_manel3.jpg
12,.\birds\Jackdaw(124).jpg,Jackdaw,Coloeus monedula,13,Green,http://www.petergknight.com/birds/jackdaw1.jpg
1,.\birds\BlueTit(34).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,http://www.exworld.fr/WordPress/wp-content/images/octobre-2020/Cyanistes-caeruleus.jpg
1,.\birds\BlueTit(103).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://live.staticflickr.com/3069/3055656629_8328d1fea1_b.jpg
10,.\birds\Chaffinch(25).jpg,Chaffinch,Fringilla coelebs,11,Green,http://www.naturephoto-cz.com/photos/birds/fringilla-coelebs-123274.jpg
16,.\birds\Coal_Tit(12).jpg,Coal_Tit,Periparus ater,17,Green,https://www.birdforum.net/gallery/coal-tit-periparus-ater.666217/full
11,.\birds\Dunnock(117).jpg,Dunnock,Prunella modularis,12,Amber,https://cdn.download.ams.birds.cornell.edu/api/v1/asset/45205781/1800
18,.\birds\Wren(106).jpg,Wren,Troglodytes troglodytes,19,Amber,https://roadsendnaturalist.files.wordpress.com/2013/05/caroilna-wren-2.jpg
7,.\birds\Great_Tit(60).jpg,Great_Tit,Parus major,8,Green,http://upload.wikimedia.org/wikipedia/commons/3/36/Parus_major_male.jpg
9,.\birds\Long_Tailed_Tit(68).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://1.bp.blogspot.com/-_Qr8CEaukWc/UE4ZBsDN4bI/AAAAAAAAGcw/qHDoBaXFNcw/s1600/Mito+(5).jpg
4,.\birds\Blackbird(138).jpg,Blackbird,Turdus merula,5,Green,http://www.naturephoto-cz.com/photos/mraz/blackbird-35x_13e815.jpg
13,.\birds\Feral_Pigeon(58).jpg,Feral_Pigeon,Columba livia domestica,14,Green,http://1.bp.blogspot.com/-Pt-nswTsqfM/TxiM6Rpb14I/AAAAAAAADYM/WuQOY6U4o1o/s1600/IMG_3367.jpg
1,.\birds\BlueTit(54).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://orig00.deviantart.net/4bc7/f/2017/029/b/1/b1998234cad5d5ac0738939d9cbde79d-dax8q4f.jpg
15,.\birds\Carrion_Crow(51).jpg,Carrion_Crow,Corvus corone,16,Green,https://www.photographyobsession.co.uk/gallery3/var/albums/nature/animals/vertebrates/birds/Carrion-Crow/crow-40d-14015.JPG?m=1402961304
11,.\birds\Dunnock(71).jpg,Dunnock,Prunella modularis,12,Amber,https://img.fotocommunity.com/heckenbraunelle-prunella-modularis-9ff143f5-4f54-476c-a745-e635890ead8c.jpg?height=1080
12,.\birds\Jackdaw(127).jpg,Jackdaw,Coloeus monedula,13,Green,https://free-images.com/lg/cd79/jackdaw_1.jpg
2,.\birds\Starling(31).jpg,Starling,Sturnus vulgaris,3,Red,https://live.staticflickr.com/65535/49204895953_f5c2d03707.jpg
17,.\birds\Greenfinch(79).jpg,Greenfinch,Chloris chloris,18,Red,https://img2.juzaphoto.com/002/shared_files/uploads/2707025_m.jpg
8,.\birds\Magpie(92).jpg,Magpie,Pica pica,9,Green,https://myfiveminuteyoga.com/wp-content/uploads/2011/05/magpie.jpg
11,.\birds\Dunnock(6).jpg,Dunnock,Prunella modularis,12,Amber,https://img2.juzaphoto.com/001/shared_files/uploads/702680.jpg
16,.\birds\Coal_Tit(1).jpg,Coal_Tit,Periparus ater,17,Green,https://www.naturephoto-cz.com/photos/mraz/periparus-ater-18x_17d259.jpg
1,.\birds\BlueTit(84).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://cdn.pixabay.com/photo/2016/02/14/22/52/blue-tit-1200470_960_720.jpg
17,.\birds\Greenfinch(1).jpg,Greenfinch,Chloris chloris,18,Red,https://aminus3.s3.amazonaws.com/image/g0019/u00018187/i02139296/17b7c73943da9cf6625337952d6e2520_giant.jpg
14,.\birds\Collared_Dove(66).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://3.bp.blogspot.com/-A5MS_VVMnJc/Ww_pYTeja3I/AAAAAAAAa2w/AvctVktigdUhFPiNfwK9RXJsDfvUKUIXQCKgBGAs/s1600/pt_ptg_ani180530a2.jpg
17,.\birds\Greenfinch(16).jpg,Greenfinch,Chloris chloris,18,Red,https://live.staticflickr.com/4441/35519592143_504394f1bd_b.jpg
16,.\birds\Coal_Tit(48).jpg,Coal_Tit,Periparus ater,17,Green,http://www.naturephoto-cz.com/photos/mraz/periparus-ater-xxx11a108.jpg
0,.\birds\House_Sparrow(100).jpg,House_Sparrow,Passer domesticus,1,Red,http://upload.wikimedia.org/wikipedia/commons/5/52/House_Sparrow%2C_England_-_May_09.jpg
5,.\birds\Robin(16).jpg,Robin,Erithacus rubecula,6,Green,https://i.pinimg.com/originals/e6/94/07/e69407b1b0c6f752c2fc4aa72579c341.jpg
19,.\birds\Song_Thrush(82).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.wallwork.me.uk/Downthegarden2/turdusphilomelos.jpg
7,.\birds\Great_Tit(2).jpg,Great_Tit,Parus major,8,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3395987_l.jpg
8,.\birds\Magpie(27).jpg,Magpie,Pica pica,9,Green,https://fujistas.com/foro/attachments/fujistasfjbc0186-jpg.60955/
0,.\birds\House_Sparrow(59).jpg,House_Sparrow,Passer domesticus,1,Red,https://rixpix.se/wp-content/gallery/sparrows-aug-26/DSC4897.jpg
4,.\birds\Blackbird(120).jpg,Blackbird,Turdus merula,5,Green,https://www.naturephoto-cz.com/photos/birds/blackbird-909675.jpg
1,.\birds\BlueTit(4).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img5.juzaphoto.com/001/shared_files/uploads/3423221_l.jpg
19,.\birds\Song_Thrush(36).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.naturephoto-cz.com/photos/mraz/turdus-philomelos-86x_18a559.jpg
8,.\birds\Magpie(42).jpg,Magpie,Pica pica,9,Green,https://3.bp.blogspot.com/-BML1N3FWa_I/VRbeD3gmrbI/AAAAAAAANN4/tDXZzp93OIg/s1600/Pica-pica2.jpg
11,.\birds\Dunnock(129).jpg,Dunnock,Prunella modularis,12,Amber,https://voice.gardenbird.co.uk/wp-content/uploads/2017/03/Dunnock-min-1200x1200.jpg
7,.\birds\Great_Tit(15).jpg,Great_Tit,Parus major,8,Green,https://cdn.pixabay.com/photo/2016/01/19/17/40/tit-1149828_960_720.jpg
7,.\birds\Great_Tit(39).jpg,Great_Tit,Parus major,8,Green,https://i.pinimg.com/736x/7b/89/30/7b8930d106e6c0ba92a58744831e3773.jpg
9,.\birds\Long_Tailed_Tit(24).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,http://www.exworld.fr/WordPress/wp-content/images/juillet-2020/Aegithalos-caudatus.jpg
18,.\birds\Wren(105).jpg,Wren,Troglodytes troglodytes,19,Amber,http://sandiegobirdspot.com/wp-content/gallery/house-wren/T3A2727_4.jpg
6,.\birds\Goldfinch(2).jpg,Goldfinch,Carduelis carduelis,7,Green,https://img.fotocommunity.com/carduelis-carduelis-4fc523fd-683c-422a-a227-5f0dd51159eb.jpg?height=1080
6,.\birds\Goldfinch(78).jpg,Goldfinch,Carduelis carduelis,7,Green,https://farm3.staticflickr.com/2128/2379263397_c208102218.jpg
0,.\birds\House_Sparrow(42).jpg,House_Sparrow,Passer domesticus,1,Red,http://upload.wikimedia.org/wikipedia/commons/0/0d/House_Sparrow_(Passer_domesticus)-_Female_in_Kolkata_I_IMG_3787.jpg
15,.\birds\Carrion_Crow(53).jpg,Carrion_Crow,Corvus corone,16,Green,https://kleintiergalerie.de/wp-content/uploads/2019/04/corvus-corone-20190323-2.jpg
1,.\birds\BlueTit(76).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://live.staticflickr.com/65535/49229212677_0abacff9f9_b.jpg
5,.\birds\Robin(46).jpg,Robin,Erithacus rubecula,6,Green,https://live.staticflickr.com/65535/33830483198_6b7886257f.jpg
13,.\birds\Feral_Pigeon(69).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://naturalengland.blog.gov.uk/wp-content/uploads/sites/183/2019/04/feral-pigeon-2794252_1920-1.jpg
1,.\birds\BlueTit(123).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://live.staticflickr.com/7021/13546775753_ea45278c90_b.jpg
0,.\birds\House_Sparrow(66).jpg,House_Sparrow,Passer domesticus,1,Red,http://www.hlasek.com/foto/passer_domesticus_aj9708.jpg
3,.\birds\Wood_Pigeon(138).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://i1.wp.com/walneywildlife.walney.net/wp-content/uploads/2020/04/IMG_0374-Woodpigeon-building-nest-in-garden-6th-April-2020-Copy.jpg
7,.\birds\Great_Tit(95).jpg,Great_Tit,Parus major,8,Green,https://greennews.ie/wp3/wp-content/uploads/2016/05/great_tit.jpg
9,.\birds\Long_Tailed_Tit(132).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://2.bp.blogspot.com/-X43d8ZF6YV8/WhMwaY8C-XI/AAAAAAAAUOg/WD4yjy57U-kO7YSH6aLhXrb3omsaVmE4QCEwYBhgL/s1600/Long%2BTailed%2BTit%2B1.jpg
11,.\birds\Dunnock(66).jpg,Dunnock,Prunella modularis,12,Amber,https://www.hlasek.com/foto/prunella_modularis_4280.jpg
6,.\birds\Goldfinch(16).jpg,Goldfinch,Carduelis carduelis,7,Green,https://www.naturephoto-cz.com/photos/birds/carduelis-carduelis-237502.jpg
0,.\birds\House_Sparrow(120).jpg,House_Sparrow,Passer domesticus,1,Red,https://4.bp.blogspot.com/-Omyba27QeP4/Ta5A4ifdfuI/AAAAAAAADWc/1503tKMtq9w/s1600/house+sparrow+male+1.jpg
8,.\birds\Magpie(91).jpg,Magpie,Pica pica,9,Green,http://farm8.staticflickr.com/7684/17132947100_c30eb1c3b5_z.jpg
13,.\birds\Feral_Pigeon(20).jpg,Feral_Pigeon,Columba livia domestica,14,Green,http://fc09.deviantart.net/fs71/i/2011/228/7/0/columba_livia_by_deerhunter2012-d46tusw.jpg
6,.\birds\Goldfinch(26).jpg,Goldfinch,Carduelis carduelis,7,Green,http://danskesvampe.dk/wp-content/uploads/2015/05/Carduelis-carduelis_7373.jpg
4,.\birds\Blackbird(5).jpg,Blackbird,Turdus merula,5,Green,https://img6.juzaphoto.com/001/shared_files/uploads/3824911_l.jpg
6,.\birds\Goldfinch(72).jpg,Goldfinch,Carduelis carduelis,7,Green,https://i.pinimg.com/originals/b2/62/b6/b262b669dbd6f4ed08531faf74f14840.jpg
17,.\birds\Greenfinch(116).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.650320/full
18,.\birds\Wren(133).jpg,Wren,Troglodytes troglodytes,19,Amber,https://www.britishbirdlovers.co.uk/images/potd/16-08-24-wren.jpg
14,.\birds\Collared_Dove(24).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://www.naturephoto-cz.com/photos/birds/streptopelia-decaocto-26296.jpg
4,.\birds\Blackbird(46).jpg,Blackbird,Turdus merula,5,Green,https://focusingonwildlife.com/news/wp-content/gallery/blackbird-turdus-merula/blackbird_1_0.jpg
17,.\birds\Greenfinch(52).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdimages.net/birds/fringillidae/bird3102-l.jpg
2,.\birds\Starling(118).jpg,Starling,Sturnus vulgaris,3,Red,https://www.animal.photos/bird/star-eur_files/starling9.jpg
19,.\birds\Song_Thrush(49).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://live.staticflickr.com/8741/16692414294_7fbca993a1.jpg
0,.\birds\House_Sparrow(67).jpg,House_Sparrow,Passer domesticus,1,Red,https://img2.juzaphoto.com/001/shared_files/uploads_hr/1175930_large81079.jpg
0,.\birds\House_Sparrow(81).jpg,House_Sparrow,Passer domesticus,1,Red,http://pernatidruzi.org.ua/pictures/horobec3.jpg
1,.\birds\BlueTit(15).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img2.juzaphoto.com/001/shared_files/uploads/3025984_l.jpg
1,.\birds\BlueTit(80).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img2.juzaphoto.com/001/shared_files/uploads/3025986_l.jpg
4,.\birds\Blackbird(104).jpg,Blackbird,Turdus merula,5,Green,http://www.english-country-garden.com/a/i/birds/blackbird-5.jpg
13,.\birds\Feral_Pigeon(68).jpg,Feral_Pigeon,Columba livia domestica,14,Green,http://www.british-garden-birds.com/Feral-Pigeon_86257.jpg
3,.\birds\Wood_Pigeon(143).jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
16,.\birds\Coal_Tit(82).jpg,Coal_Tit,Periparus ater,17,Green,https://birdwatchireland.ie/app/uploads/2019/03/Coal-Tit-47-Padraig-Kavanagh-600x400.jpg
3,.\birds\Wood_Pigeon(12).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://www.hlasek.com/foto/columba_palumbus_br4536.jpg
13,.\birds\Feral_Pigeon(60).jpg,Feral_Pigeon,Columba livia domestica,14,Green,https://live.staticflickr.com/2729/4412463914_fc6a0b3402_b.jpg
14,.\birds\Collared_Dove(25).jpg,Collared_Dove,Streptopelia decaocto,15,Green,https://focusingonwildlife.com/news/wp-content/gallery/collared-dove-streptopelia-decaocto/collared-dove-streptopelia-decaocto-2.jpg
10,.\birds\Chaffinch(63).jpg,Chaffinch,Fringilla coelebs,11,Green,http://gallery.new-ecopsychology.org/photo/birds/chaffinch_(fringilla_coelebs)-3.jpg
5,.\birds\Robin(113).jpg,Robin,Erithacus rubecula,6,Green,http://www.gardenbirdwatching.com/Robin_5108r.jpg
3,.\birds\Wood_Pigeon(68).jpg,Wood_Pigeon,Columba palumbus,4,Amber,http://www.naseptactvo.cz/fotogalerie/mekkozobi/holub-hrivnac-columba-palumbus_2339.jpg
14,.\birds\Collared_Dove(26).jpg,Collared_Dove,Streptopelia decaocto,15,Green,http://www.planetscott.com/img/8977/large/eurasian-collared-dove-(streptopelia-decaocto).jpg
3,.\birds\Wood_Pigeon(23).jpg,Wood_Pigeon,Columba palumbus,4,Amber,https://1.bp.blogspot.com/-vAj2_WhYDZE/U5wp4aZah5I/AAAAAAAAaEk/Z_5m9mU4ns0/s1600/Columba+palumbus.jpg
1,.\birds\BlueTit(12).jpg,Blue_Tit,Cyanistes caeruleus,2,Green,https://img2.juzaphoto.com/001/shared_files/uploads/3025971_l.jpg
15,.\birds\Carrion_Crow(41).jpg,Carrion_Crow,Corvus corone,16,Green,https://live.staticflickr.com/3664/3686322293_e4a5975520.jpg
9,.\birds\Long_Tailed_Tit(22).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://2.bp.blogspot.com/-ADV8-4VzRso/TwBW6UlTg5I/AAAAAAAAA4M/aDGmLtnh8Xw/s1600/Mito+%2528Aegithalos+caudatus%2529.jpg
7,.\birds\Great_Tit(12).jpg,Great_Tit,Parus major,8,Green,https://www.birdforum.net/gallery/parus-major.388050/full
9,.\birds\Long_Tailed_Tit(33).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://focusingonwildlife.com/news/wp-content/gallery/long-tailed-tit-aegithalos-caudatus/long-tailed-tit-aegithalos-caudatus-13.jpg
19,.\birds\Song_Thrush(137).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://4.bp.blogspot.com/-7y4vaI3YC_4/TZg8mRI4KrI/AAAAAAAAFeM/MBPDPb_QLfU/s1600/Song%2BThrush.JPG
5,.\birds\Robin(84).jpg,Robin,Erithacus rubecula,6,Green,https://www.asturnatura.com/photo/_files/photogallery/67b2c30f3f0693bc968fcf95aa6839a6.jpg
19,.\birds\Song_Thrush(33).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://live.staticflickr.com/8741/16692414294_7fbca993a1_b.jpg
17,.\birds\Greenfinch(121).jpg,Greenfinch,Chloris chloris,18,Red,https://www.birdforum.net/gallery/greenfinch.270437/full
16,.\birds\Coal_Tit(81).jpg,Coal_Tit,Periparus ater,17,Green,https://live.staticflickr.com/65535/50267448841_3102c6d369_b.jpg
12,.\birds\Jackdaw(7).jpg,Jackdaw,Coloeus monedula,13,Green,http://www.naturephoto-cz.com/photos/birds/coloeus-monedula-41976.jpg
16,.\birds\Coal_Tit(45).jpg,Coal_Tit,Periparus ater,17,Green,https://naturdata.com/images/species/15000/Periparus-ater-15743-14228236358061.jpg
19,.\birds\Song_Thrush(19).jpg,Song_Thrush,Turdus philomelos,20,Amber,http://www.hlasek.com/foto/turdus_philomelos_bn3778.jpg
11,.\birds\Dunnock(39).jpg,Dunnock,Prunella modularis,12,Amber,https://a4.pbase.com/o2/60/469160/1/124002065.etxsoFXs.Passerascopaiola49.jpg
3,.\birds\Wood_Pigeon(145).jpg,Wood_Pigeon,Columba palumbus,4,Amber,Camera trap
9,.\birds\Long_Tailed_Tit(109).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://global.canon/en/environment/bird-branch/photo-gallery/enaga/img/gallery-enaga-main@2x.jpg
2,.\birds\Starling(140).jpg,Starling,Sturnus vulgaris,3,Red,http://www.naturephoto-cz.com/fullsize/mraz/starling-73x_17a693.jpg
2,.\birds\Starling(147).jpg,Starling,Sturnus vulgaris,3,Red,Camera trap
12,.\birds\Jackdaw(123).jpg,Jackdaw,Coloeus monedula,13,Green,http://www.dreamomania.info/dreamdictionary/wp-content/uploads/2012/09/Jackdaw.jpg
6,.\birds\Goldfinch(4).jpg,Goldfinch,Carduelis carduelis,7,Green,https://img2.juzaphoto.com/001/shared_files/uploads_hr/894959_large33958.jpg
7,.\birds\Great_Tit(132).jpg,Great_Tit,Parus major,8,Green,https://www.birdforum.net/gallery/great-tit.652371/full
8,.\birds\Magpie(87).jpg,Magpie,Pica pica,9,Green,http://www.spacefornature.co.uk/Galleries/Animals/Birds/Various/magpie-040508.jpg
16,.\birds\Coal_Tit(59).jpg,Coal_Tit,Periparus ater,17,Green,http://farm9.staticflickr.com/8259/8618813699_7bbfff73a1_z.jpg
13,.\birds\Feral_Pigeon(11).jpg,Feral_Pigeon,Columba livia domestica,14,Green,http://www.naturephoto-cz.com/photos/birds/columba-livia-f.-domestica-136705.jpg
5,.\birds\Robin(8).jpg,Robin,Erithacus rubecula,6,Green,http://www.publicdomainpictures.net/pictures/180000/velka/robin-erithacus-rubecula-1467826115COi.jpg
11,.\birds\Dunnock(9).jpg,Dunnock,Prunella modularis,12,Amber,https://img2.juzaphoto.com/001/shared_files/uploads_hr/2979437_large84519.jpg
5,.\birds\Robin(87).jpg,Robin,Erithacus rubecula,6,Green,https://www.viva.fct.unl.pt/sites/www.viva.fct.unl.pt/files/imagens/aves/erithacus_rubecula/erithacus_rucebula_patricia_e_luis_face.jpg
18,.\birds\Wren(88).jpg,Wren,Troglodytes troglodytes,19,Amber,https://upload.wikimedia.org/wikipedia/commons/thumb/6/65/Carolina_Wren1.jpg/1200px-Carolina_Wren1.jpg
9,.\birds\Long_Tailed_Tit(122).jpg,Long_Tailed_Tit,Aegithalos caudatus,10,Green,https://c2.staticflickr.com/6/5669/30405063841_c9db5b5a8a_o.jpg
15,.\birds\Carrion_Crow(58).jpg,Carrion_Crow,Corvus corone,16,Green,https://c2.staticflickr.com/4/3257/2434518592_a2658e5066_z.jpg?zz=1
8,.\birds\Magpie(52).jpg,Magpie,Pica pica,9,Green,http://dreamicus.com/data/magpie/magpie-03.jpg
5,.\birds\Robin(115).jpg,Robin,Erithacus rubecula,6,Green,https://i.ytimg.com/vi/rI3BlY3C9SQ/maxresdefault.jpg
11,.\birds\Dunnock(109).jpg,Dunnock,Prunella modularis,12,Amber,http://1.bp.blogspot.com/_XQLmy1mInf0/TJ3uow78j0I/AAAAAAAAAxA/Y7oMO5YC9fA/s1600/Dunnock.jpg
5,.\birds\Robin(29).jpg,Robin,Erithacus rubecula,6,Green,http://focusingonwildlife.com/news/wp-content/gallery/birds-of-europe/robin_1_0.jpg
6,.\birds\Goldfinch(121).jpg,Goldfinch,Carduelis carduelis,7,Green,"https://www.naturephoto-cz.com/fullsize/andera/european-goldfinch,-goldfinch-20x_ste4.jpg"
6,.\birds\Goldfinch(108).jpg,Goldfinch,Carduelis carduelis,7,Green,https://i1.wp.com/i.imgur.com/NhEzPki.jpg
7,.\birds\Great_Tit(71).jpg,Great_Tit,Parus major,8,Green,https://reku.ee/wp-content/uploads/2017/11/22102017_MG_4726-2.jpg
16,.\birds\Coal_Tit(105).jpg,Coal_Tit,Periparus ater,17,Green,https://mikejackson1948.files.wordpress.com/2012/05/coal-tit.jpg
14,.\birds\Collared_Dove(73).jpg,Collared_Dove,Streptopelia decaocto,15,Green,http://3.bp.blogspot.com/-AO5u2466QBo/UEel9kYP40I/AAAAAAAAC00/XVmNdqyujRo/s1600/Collared+Dove+1.jpg
19,.\birds\Song_Thrush(138).jpg,Song_Thrush,Turdus philomelos,20,Amber,https://live.staticflickr.com/65535/48027048006_016a695d8b_z.jpg
15,.\birds\Carrion_Crow(20).jpg,Carrion_Crow,Corvus corone,16,Green,https://live.staticflickr.com/1696/24795290592_6d07bc9f26_b.jpg
8,.\birds\Magpie(22).jpg,Magpie,Pica pica,9,Green,http://img14.deviantart.net/0a16/i/2010/348/b/d/pica_pica_by_phalalcrocorax-d34vwb5.jpg
0,.\birds\House_Sparrow(87).jpg,House_Sparrow,Passer domesticus,1,Red,https://tierlexikon.info/wp-content/uploads/2021/04/Passer.png
